e_form,vpa,gap pbe,a,c,beta,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData minimum Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData range Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData range NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData range NpValence,MagpieData mode NpValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData minimum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData mean NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData avg_dev SpaceGroupNumber
-1.675,12.02,0.0,3.917,3.917,90.0,90.0,5.198,8.0,74.0,66.0,29.0,25.2,8.0,87.0,36.0,75.4,13.92,87.0,15.9994,67.94128,62.330256,15.9994,54.8,3640.2,1018.866,54.8,6.0,10.0,13.0,3.6,2.0,3.4,1.68,2.0,66.0,42.0,66.0,1.93,1.51,0.6216,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,10.0,10.0,2.8,0.0,14.0,14.0,2.8,6.0,14.0,9.8,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,1.0,1.36,11.939,3.4008,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2
-1.674,15.943,0.0,6.008,8.526,90.0,90.0,-1.294,8.0,89.0,81.0,32.0,28.8,8.0,87.0,73.0,68.0,22.8,87.0,15.9994,76.57328,72.688656,15.9994,54.8,1268.2,544.466,54.8,3.0,13.0,12.4,4.32,2.0,3.6,1.92,2.0,66.0,54.72,66.0,1.1,2.34,0.924,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,0.0,0.0,0.0,3.0,8.0,6.4,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,1.0,2.32,17.6315,10.7524,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.24
-1.674,12.107,0.0,3.927,3.927,90.0,90.0,0.236,8.0,42.0,34.0,21.2,15.84,8.0,87.0,43.0,71.0,19.2,87.0,15.9994,47.03644,37.244448,15.9994,54.8,2841.2,1037.68,54.8,4.0,12.0,11.6,5.28,2.0,3.2,1.44,2.0,66.0,47.28,66.0,1.33,2.11,0.8136,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,5.0,5.0,1.4,0.0,0.0,0.0,0.0,4.0,2.0,5.6,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,8.0,2.6,3.12,0.0,0.0,0.0,0.0,2.0,2.4,13.24,4.962,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-1.672,11.302,0.543,5.342,7.693,90.0,90.0,0.334,8.0,81.0,73.0,25.8,22.08,8.0,87.0,38.0,77.2,11.76,87.0,15.9994,60.87552,57.403112,15.9994,54.8,2125.2,584.28,54.8,6.0,10.0,13.4,3.12,2.0,3.2,1.44,2.0,66.0,36.48,66.0,1.62,1.82,0.864,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,10.0,10.0,3.0,0.0,14.0,14.0,2.8,6.0,21.0,10.2,0.0,1.0,0.2,0.0,0.0,5.0,5.0,2.0,0.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,2.0,1.68,13.083,5.5308,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-1.671,18.116,0.0,4.491,4.491,90.0,90.0,-3.403,8.0,83.0,75.0,33.4,30.48,8.0,87.0,68.0,73.2,21.68,87.0,15.9994,80.24412,77.093664,15.9994,54.8,1239.2,400.56,54.8,3.0,13.0,13.2,4.08,2.0,3.6,1.92,2.0,66.0,52.08,66.0,1.14,2.3,0.8928,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,14.0,14.0,3.6,6.0,23.0,10.6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,2.48,19.015,11.892,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.24
-1.671,9.858,0.0,3.667,3.667,90.0,90.0,-0.392,8.0,29.0,21.0,14.8,8.16,8.0,87.0,76.0,67.2,23.76,87.0,15.9994,31.3000224,18.36074688,15.9994,54.8,1759.2,667.234,54.8,3.0,13.0,12.4,4.32,2.0,2.8,0.96,2.0,66.0,40.8,66.0,1.36,2.08,0.8688,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,0.0,0.0,0.0,3.0,8.0,6.4,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,1.0,2.32,12.124,4.0444,9.105,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,94.8
-1.67,12.251,0.0,3.942,3.942,90.0,90.0,-0.261,8.0,68.0,60.0,27.6,23.52,8.0,87.0,52.0,71.6,18.48,87.0,15.9994,64.33544,58.003248,15.9994,54.8,1773.25,752.49,54.8,3.0,13.0,12.2,4.56,2.0,3.4,1.68,2.0,66.0,47.04,66.0,1.24,2.2,0.8256,3.44,0.0,2.0,0.64,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,12.0,12.0,2.4,6.0,8.0,8.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.64,14.462,6.4492,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8
-1.67,10.45,0.0,5.2,5.2,62.3,62.3,-0.189,8.0,28.0,20.0,14.4,7.68,8.0,87.0,80.0,65.8,25.44,87.0,15.9994,29.35392,16.025424,15.9994,54.8,1673.2,601.48,54.8,2.0,14.0,12.0,4.8,2.0,2.8,0.96,2.0,66.0,40.32,66.0,1.0,2.44,0.9528,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,8.0,8.0,1.6,0.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.64,15.081,9.0756,9.105,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11907894,0.190526304,0.0,102.24
-1.67,12.242,0.0,3.941,3.941,90.0,90.0,4.827,8.0,74.0,66.0,22.2,20.72,8.0,87.0,36.0,77.0,12.0,87.0,15.9994,51.76394772,52.83042091,15.9994,54.8,3640.2,958.574,54.8,6.0,10.0,13.4,3.12,2.0,3.0,1.2,2.0,66.0,36.24,66.0,1.61,1.83,0.6984,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,4.0,0.8,0.0,14.0,14.0,2.8,3.0,17.0,8.2,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,2.0,1.68,11.969,3.4368,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2
-1.668,16.248,0.0,4.331,4.331,90.0,90.0,-5.199,8.0,39.0,31.0,17.4,11.28,8.0,87.0,75.0,64.4,27.12,87.0,15.9994,37.78003,26.136756,15.9994,54.8,2125.2,828.68,54.8,3.0,13.0,11.4,5.52,2.0,3.0,1.2,2.0,66.0,47.28,66.0,1.22,2.22,0.96,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,5.0,5.0,1.2,0.0,0.0,0.0,0.0,3.0,3.0,5.4,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,9.0,2.8,3.36,0.0,0.0,0.0,0.0,2.0,2.64,14.174,7.2764,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-1.667,15.218,0.341,6.101,8.127,90.0,90.0,-3.699,8.0,81.0,73.0,33.6,30.72,8.0,87.0,62.0,72.4,18.96,87.0,15.9994,80.8691,77.84364,15.9994,54.8,1040.2,367.28,54.8,3.0,13.0,12.8,3.92,2.0,3.6,1.92,2.0,66.0,50.64,66.0,1.185,2.255,0.978,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,14.0,14.0,4.2,6.0,21.0,10.8,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.92,18.137,10.8384,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-1.667,11.652,0.0,5.382,5.382,62.6,62.6,4.417,8.0,48.0,40.0,22.8,17.76,8.0,87.0,37.0,76.2,12.96,87.0,15.9994,51.27384,42.329328,15.9994,54.8,2841.2,730.924,54.8,6.0,10.0,13.2,3.36,2.0,3.2,1.44,2.0,66.0,39.84,66.0,1.69,1.75,0.7272,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,10.0,10.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,7.2,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,1.44,12.5,4.074,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-1.667,16.256,0.0,4.332,4.332,90.0,90.0,-2.669,8.0,64.0,56.0,27.2,23.04,8.0,87.0,60.0,71.6,18.48,87.0,15.9994,63.53184,57.038928,15.9994,54.8,1531.2,468.924,54.8,3.0,13.0,12.6,4.08,2.0,3.4,1.68,2.0,66.0,49.92,66.0,1.2,2.24,0.9576,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,7.0,7.0,1.4,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,7.0,0.0,0.0,4.64,15.772,8.0004,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.36
-1.666,10.571,0.0,5.249,7.672,90.0,90.0,3.332,8.0,42.0,34.0,18.6,12.72,8.0,87.0,37.0,73.8,15.84,87.0,15.9994,40.578279,29.4946548,15.9994,54.8,2841.2,965.68,54.8,6.0,10.0,12.6,4.08,2.0,3.0,1.2,2.0,66.0,35.52,66.0,1.88,1.56,0.6816,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,7.0,7.0,2.4,0.0,0.0,0.0,0.0,6.0,3.0,6.6,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,5.0,1.6,1.92,0.0,0.0,0.0,0.0,2.0,1.2,10.65,2.016,9.105,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.495510784,0.0,95.76
-1.666,15.944,0.0,4.304,4.304,90.0,90.0,-4.653,8.0,68.0,60.0,24.6,19.92,8.0,87.0,52.0,74.0,15.6,87.0,15.9994,56.99604,49.195968,15.9994,54.8,1715.2,447.462,54.8,3.0,13.0,12.8,3.92,2.0,3.2,1.44,2.0,66.0,42.96,66.0,1.24,2.2,0.9192,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,12.0,12.0,2.4,6.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.96,15.3515,7.4958,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16
-1.665,11.363,0.0,5.434,7.686,90.0,90.0,0.19,8.0,38.0,30.0,18.0,12.0,8.0,87.0,79.0,66.0,25.2,87.0,15.9994,38.86232,27.435504,15.9994,54.8,1673.2,588.48,54.8,2.0,14.0,12.0,4.8,2.0,3.0,1.2,2.0,66.0,44.88,66.0,0.95,2.49,0.9648,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,8.0,8.0,1.6,0.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.64,18.373,14.3428,9.105,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11907894,0.190526304,0.0,102.24
-1.664,15.656,0.0,4.278,4.278,90.0,90.0,1.663,8.0,58.0,50.0,26.8,22.56,8.0,90.0,75.0,73.2,23.28,87.0,15.9994,63.14284,56.572128,15.9994,54.8,1016.2,391.612,54.8,3.0,13.0,13.4,4.16,2.0,3.4,1.68,2.0,66.0,50.4,66.0,1.12,2.32,0.8784,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,1.0,1.0,0.2,4.0,12.0,7.6,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,13.0,0.0,2.0,6.4,19.86366667,12.9104,9.105,0.0,0.464,0.0928,0.0,0.0,0.0,0.0,0.0,0.0,77.28
-1.663,16.777,0.0,3.848,5.665,90.0,90.0,3.478,8.0,75.0,67.0,30.8,27.36,8.0,87.0,82.0,64.0,27.6,87.0,15.9994,73.42213038,68.90727646,15.9994,54.8,3404.2,784.998,54.8,1.0,15.0,11.2,5.76,2.0,3.6,1.92,2.0,66.0,63.12,66.0,0.79,2.65,1.0056,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,5.0,5.0,1.0,0.0,14.0,14.0,2.8,1.0,20.0,8.0,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,1.0,1.04,31.547,33.6872,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-1.662,16.863,0.0,4.385,4.385,90.0,90.0,0.035,8.0,91.0,83.0,37.4,35.28,8.0,87.0,69.0,64.8,26.64,87.0,15.9994,91.504812,90.6064944,15.9994,54.8,2451.2,903.08,54.8,3.0,13.0,11.0,6.0,2.0,3.8,2.16,2.0,66.0,58.32,66.0,1.3,2.14,0.9792,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.6,0.0,14.0,14.0,3.2,5.0,13.0,8.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,3.4,4.08,0.0,0.0,12.0,0.0,2.0,6.0,14.939,7.0008,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16
-1.661,9.587,0.0,3.633,3.633,90.0,90.0,-0.55,8.0,27.0,19.0,12.8,5.76,8.0,87.0,29.0,78.4,10.32,87.0,15.9994,26.78258672,12.93982406,15.9994,54.8,1713.2,573.174,54.8,9.0,7.0,14.0,2.4,2.0,2.6,0.72,2.0,66.0,27.6,66.0,1.61,1.83,0.8136,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,7.0,7.0,1.4,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,2.0,0.96,10.808,2.2688,9.105,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.495510784,0.0,94.8
-1.661,17.28,0.0,4.421,4.421,90.0,90.0,-4.496,8.0,62.0,54.0,27.0,22.8,8.0,87.0,64.0,71.8,19.52,87.0,15.9994,62.63524,55.963008,15.9994,54.8,1290.2,387.83,54.8,3.0,13.0,12.8,3.92,2.0,3.4,1.68,2.0,66.0,49.92,66.0,1.17,2.27,0.9432,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,6.0,6.0,1.2,6.0,7.0,7.8,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.16,16.961,9.4272,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.44
-1.66,13.735,0.0,4.095,4.095,90.0,90.0,-0.232,8.0,90.0,82.0,32.2,29.04,8.0,87.0,71.0,68.4,22.32,87.0,15.9994,77.580892,73.8977904,15.9994,54.8,1968.2,684.466,54.8,3.0,13.0,12.4,4.32,2.0,3.6,1.92,2.0,66.0,52.56,66.0,1.3,2.14,0.876,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,10.0,10.0,2.4,0.0,0.0,0.0,0.0,4.0,7.0,6.6,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,1.0,2.0,15.203,7.3176,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.24
-1.659,13.082,0.0,4.029,4.029,90.0,90.0,-0.082,8.0,78.0,70.0,32.8,29.76,8.0,87.0,64.0,69.4,21.12,87.0,15.9994,78.68844,75.226848,15.9994,54.8,1986.6,710.16,54.8,3.0,13.0,12.2,4.56,2.0,3.6,1.92,2.0,66.0,48.48,66.0,1.17,2.27,0.8232,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,9.0,9.0,1.8,0.0,14.0,14.0,4.0,6.0,18.0,10.0,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.2,0.32,0.0,0.0,8.0,0.0,2.0,1.92,15.113,7.2468,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.08
-1.659,16.033,0.0,4.312,4.312,90.0,90.0,1.255,8.0,93.0,85.0,26.2,26.72,8.0,87.0,65.0,72.2,20.08,87.0,15.9994,62.61674,69.753304,15.9994,54.8,1632.2,553.68,54.8,3.0,13.0,13.0,4.0,2.0,3.2,1.52,2.0,66.0,40.56,66.0,1.36,2.08,0.8688,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,1.0,0.2,0.0,4.0,4.0,0.8,4.0,3.0,5.8,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,10.0,0.0,2.0,5.28,13.24175,4.9641,9.105,0.0,0.773,0.1546,0.0,0.0,0.0,0.0,0.0,0.0,64.8
-1.657,9.255,0.0,4.781,7.734,90.0,90.0,-6.483,3.0,43.0,40.0,14.0,11.6,8.0,87.0,86.0,63.0,28.8,87.0,6.941,30.58784,26.964864,15.9994,54.8,2375.2,609.618,54.8,1.0,15.0,11.2,5.76,2.0,2.6,0.96,2.0,66.0,34.32,66.0,0.98,2.46,0.96,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,5.2,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,1.0,1.04,11.63866667,3.0404,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-1.657,18.63,0.0,4.533,4.533,90.0,90.0,-3.847,8.0,83.0,75.0,32.8,29.76,8.0,87.0,74.0,72.0,23.6,87.0,15.9994,79.176814,75.8128968,15.9994,54.8,1138.2,380.36,54.8,3.0,13.0,13.2,4.08,2.0,3.6,1.92,2.0,66.0,53.52,66.0,1.1,2.34,0.9024,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,14.0,14.0,2.8,3.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,2.0,2.16,19.4325,12.393,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.24
-1.654,12.85,0.0,4.005,4.005,90.0,90.0,4.173,8.0,41.0,33.0,15.8,10.08,8.0,87.0,40.0,77.2,12.08,87.0,15.9994,33.798016,23.6433456,15.9994,54.8,2695.2,920.28,54.8,5.0,11.0,13.4,3.36,2.0,2.8,0.96,2.0,66.0,34.32,66.0,1.6,1.84,0.8112,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,4.0,4.0,0.8,0.0,0.0,0.0,0.0,4.0,2.0,5.4,0.0,1.0,0.2,0.0,0.0,4.0,4.0,2.0,0.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,2.0,1.68,13.187,4.8984,9.105,0.0,0.773,0.1546,0.0,0.0,0.0,0.0,0.0,0.0,103.68
-1.653,10.422,0.0,3.735,3.735,90.0,90.0,0.279,8.0,31.0,23.0,15.4,8.88,8.0,87.0,44.0,75.6,13.68,87.0,15.9994,33.11764,20.541888,15.9994,54.8,1886.2,481.662,54.8,4.0,12.0,13.0,3.6,2.0,2.8,0.96,2.0,66.0,36.0,66.0,1.54,1.9,0.8472,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.4,0.0,0.0,0.0,0.0,4.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,2.0,2.16,12.5725,4.161,9.105,0.0,0.0,0.0,0.0,2.25e-05,2.25e-05,4.51e-06,7.21e-06,0.0,56.16
-1.652,13.727,0.0,4.094,4.094,90.0,90.0,-0.848,8.0,64.0,56.0,27.2,23.04,8.0,87.0,60.0,71.6,18.48,87.0,15.9994,63.53184,57.038928,15.9994,54.8,1531.2,468.924,54.8,3.0,13.0,12.6,4.08,2.0,3.4,1.68,2.0,66.0,49.92,66.0,1.2,2.24,0.9576,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,7.0,7.0,1.4,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,7.0,0.0,0.0,4.64,15.772,8.0004,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.36
-1.65,10.846,0.0,5.294,7.614,90.0,90.0,1.851,8.0,75.0,67.0,24.8,20.16,8.0,87.0,35.0,73.4,16.32,87.0,15.9994,57.828649,51.3513404,15.9994,54.8,3404.2,1028.48,54.8,7.0,9.0,12.4,4.32,2.0,3.2,1.44,2.0,66.0,37.92,66.0,1.55,1.89,0.8232,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,5.0,5.0,2.0,0.0,14.0,14.0,2.8,6.0,15.0,9.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,2.0,1.44,10.49151724,1.665393103,9.105,0.0,0.0,0.0,0.0,0.000310121,0.000310121,6.2e-05,9.92e-05,0.0,92.88
-1.65,11.464,0.0,3.856,3.856,90.0,90.0,0.139,8.0,46.0,38.0,18.4,12.48,8.0,87.0,44.0,73.2,16.56,87.0,15.9994,40.45704,29.349168,15.9994,54.8,1886.2,786.69,54.8,4.0,12.0,12.4,4.32,2.0,3.0,1.2,2.0,66.0,40.08,66.0,1.54,1.9,0.7536,3.44,0.0,2.0,0.64,2.0,0.0,4.0,4.0,10.0,10.0,2.4,0.0,0.0,0.0,0.0,4.0,6.0,6.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,2.08,11.683,3.0936,9.105,0.0,0.0,0.0,0.0,2.25e-05,2.25e-05,4.51e-06,7.21e-06,0.0,94.8
-1.649,16.417,0.0,4.346,4.346,90.0,90.0,-4.627,8.0,67.0,59.0,24.4,19.68,8.0,87.0,54.0,73.6,16.24,87.0,15.9994,56.530304,48.6370848,15.9994,54.8,1692.2,442.862,54.8,3.0,13.0,12.8,3.92,2.0,3.2,1.44,2.0,66.0,43.68,66.0,1.23,2.21,0.9216,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,11.0,11.0,2.2,6.0,7.0,8.8,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.96,15.38116667,7.5314,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16
-1.648,16.659,0.0,4.367,4.367,90.0,90.0,1.195,8.0,83.0,75.0,33.8,30.96,8.0,87.0,64.0,74.0,20.4,87.0,15.9994,81.46772,78.561984,15.9994,54.8,1290.2,410.76,54.8,3.0,13.0,13.2,4.08,2.0,3.6,1.92,2.0,66.0,51.36,66.0,1.17,2.27,0.8856,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,14.0,14.0,4.0,6.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.84,18.699,11.5128,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.28
-1.647,14.768,0.0,4.195,4.195,90.0,90.0,0.334,8.0,69.0,61.0,28.8,24.96,8.0,87.0,50.0,76.6,15.84,87.0,15.9994,67.738482,62.0868984,15.9994,54.8,1763.2,577.236,54.8,3.0,13.0,13.2,4.08,2.0,3.4,1.68,2.0,66.0,47.28,66.0,1.25,2.19,0.8592,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,13.0,13.0,2.6,6.0,9.0,9.6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4,17.731,10.3512,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.64
