e_form,e_hull,vpa,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData mean Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData maximum AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData avg_dev MeltingT,MagpieData maximum Column,MagpieData minimum Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData range NsValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mode NpValence,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData mode NdValence,MagpieData range NfValence,MagpieData maximum NValence,MagpieData range NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData maximum NpUnfilled,MagpieData mean NpUnfilled,MagpieData minimum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData minimum GSbandgap,MagpieData range GSbandgap,MagpieData avg_dev GSmagmom,MagpieData mean SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state
-0.105,0.892,11.516,90.0,1.596,8.0,78.0,29.2,8.0,56.0,87.0,76.0,195.084,63.397248,15.9994,54.8,2607.0,2552.2,1089.312,16.0,2.0,1.68,2.0,36.0,66.0,1.24,2.96,1.0,4.0,4.0,4.0,9.0,3.2,0.0,14.0,24.0,1.0,0.48,0.0,2.0,1.2,0.0,3.0,0.8,0.0,0.0,0.0,0.0,2.4,0.64,2.0,11.169,2.4768,0.0,0.0,0.0,91.0,12.0,-2.0,4.0
-0.102,1.084,13.96,90.0,0.697,8.0,52.0,24.0,8.0,56.0,90.0,81.4,127.6,47.201088,15.9994,54.8,2607.0,2552.2,772.8144,16.0,2.0,1.44,2.0,36.48,66.0,1.34,2.924,1.0,4.0,4.0,4.0,10.0,3.4,0.0,0.0,16.0,1.0,0.32,0.0,2.0,1.6,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.4,0.64,2.0,15.11766667,7.858266667,0.0,0.464,0.0,76.4,12.0,-2.0,4.0
-0.087,1.434,13.036,90.0,1.206,8.0,76.0,30.0,8.0,57.0,87.0,79.6,190.23,66.465888,15.9994,54.8,3306.0,3251.2,1004.3616,16.0,2.0,1.68,2.0,36.24,66.0,1.48,2.896,0.0,4.0,4.0,4.0,10.0,3.2,0.0,14.0,22.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.8,0.0,0.0,0.0,0.0,2.8,0.96,2.0,14.938,7.3388,0.0,0.0,0.0,74.2,12.0,-2.0,4.0
-0.083,0.941,12.093,90.0,-1.168,8.0,78.0,25.8,8.0,58.0,87.0,76.4,195.084,53.8723684,15.9994,54.8,2041.4,1986.6,887.952,16.0,2.0,1.44,2.0,31.2,66.0,1.56,2.896,1.0,4.0,4.0,4.0,9.0,3.2,0.0,14.0,24.0,1.0,0.32,0.0,2.0,1.2,0.0,3.0,0.8,0.0,0.0,0.0,0.0,2.2,0.32,2.0,10.516,1.8016,0.0,0.0,0.495510784,91.0,12.0,-2.0,4.0
-0.081,0.635,12.01,90.0,0.011,8.0,79.0,29.6,8.0,59.0,87.0,77.2,196.966569,64.28958456,15.9994,54.8,2237.0,2182.2,831.5352,16.0,2.0,1.68,2.0,35.04,66.0,1.16,3.028,1.0,4.0,4.0,4.0,10.0,3.6,0.0,14.0,25.0,1.0,0.48,0.0,2.0,1.2,0.0,2.0,0.4,0.0,0.0,0.0,0.0,2.0,0.4,2.0,11.531,2.9112,0.0,0.0,0.0,97.2,12.0,-2.0,3.0
-0.08,1.457,12.143,90.0,-2.688,8.0,75.0,34.8,8.0,54.0,87.0,73.8,186.207,81.699648,15.9994,54.8,3459.0,3404.2,1634.016,16.0,2.0,1.92,2.0,40.8,66.0,1.54,2.824,0.0,4.0,4.0,4.0,5.0,2.0,0.0,14.0,21.0,0.0,0.0,0.0,2.0,1.2,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.2,1.44,2.0,11.325,2.664,0.0,0.0,0.0,84.8,12.0,-2.0,3.0
-0.076,1.234,12.761,90.0,0.693,8.0,77.0,30.4,8.0,60.0,87.0,81.2,192.217,67.674768,15.9994,54.8,2739.0,2684.2,847.9632,16.0,2.0,1.68,2.0,35.52,66.0,1.39,2.914,0.0,4.0,4.0,4.0,10.0,3.4,0.0,14.0,23.0,0.0,0.0,0.0,3.0,1.8,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.4,0.48,2.0,14.617,6.7772,0.0,0.0,0.0,85.4,12.0,-2.0,3.0
-0.073,1.658,12.069,90.0,-2.497,8.0,77.0,28.6,8.0,50.0,87.0,74.2,192.217,61.482768,15.9994,54.8,2896.0,2841.2,1326.096,16.0,2.0,1.68,2.0,39.12,66.0,1.28,2.936,1.0,4.0,4.0,4.0,7.0,2.4,0.0,14.0,23.0,1.0,0.32,0.0,2.0,1.2,0.0,5.0,1.6,0.0,0.0,0.0,0.0,3.0,1.2,2.0,11.443,2.8056,0.0,0.0,0.0,98.0,12.0,-2.0,3.0
-0.072,1.231,10.929,90.0,-4.804,8.0,77.0,25.4,8.0,55.0,87.0,75.2,192.217,53.201984,15.9994,54.8,2739.0,2684.2,1065.696,16.0,2.0,1.44,2.0,33.84,66.0,1.61,2.87,0.0,4.0,4.0,4.0,7.0,2.6,0.0,14.0,23.0,0.0,0.0,0.0,2.0,1.2,0.0,4.0,1.4,0.0,0.0,0.0,0.0,2.6,0.72,2.0,10.451,1.6152,0.0,0.0,0.675412096,98.0,12.0,-2.0,3.0
-0.071,0.697,10.6,90.0,-2.143,8.0,79.0,26.0,8.0,58.0,87.0,77.0,196.966569,54.47479048,15.9994,54.8,1768.0,1713.2,718.9752,16.0,2.0,1.44,2.0,31.2,66.0,1.56,2.948,1.0,4.0,4.0,4.0,10.0,3.4,0.0,14.0,25.0,1.0,0.32,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.0,0.4,2.0,10.852,2.3392,0.0,0.0,0.495510784,91.0,12.0,-2.0,3.0
-0.067,0.69,9.996,90.0,-3.072,8.0,46.0,19.6,8.0,61.0,87.0,76.8,106.42,31.947504,15.9994,54.8,1828.05,1773.25,827.148,16.0,2.0,1.2,2.0,31.44,66.0,1.53,2.886,2.0,4.0,4.0,4.0,10.0,3.6,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.2,0.0,2.0,0.4,0.0,0.0,0.0,0.0,1.6,0.64,2.0,10.409,1.6004,0.0,0.0,0.190526304,97.2,12.0,-2.0,4.0
-0.065,1.467,15.474,90.0,-8.42,8.0,30.0,16.0,8.0,55.0,87.0,77.0,65.38,21.414288,15.9994,54.8,1811.0,1756.2,574.5792,16.0,2.0,0.96,2.0,29.28,66.0,1.79,2.76,0.0,4.0,4.0,4.0,10.0,3.2,0.0,0.0,12.0,0.0,0.0,0.0,2.0,1.2,0.0,4.0,0.8,0.0,0.0,0.0,0.0,2.0,0.8,2.0,10.401,1.5552,0.0,0.0,0.675412096,91.8,12.0,0.0,0.0
-0.063,1.771,7.736,90.0,-0.484,5.0,76.0,21.0,8.0,57.0,87.0,78.0,190.23,56.168864,15.9994,54.8,3306.0,3251.2,1330.656,16.0,2.0,1.28,2.0,23.52,66.0,1.4,2.912,0.0,4.0,4.0,4.0,6.0,1.2,0.0,14.0,22.0,0.0,0.0,0.0,5.0,2.2,0.0,4.0,0.8,0.0,0.0,0.0,0.0,3.0,1.2,2.0,9.7155,1.7498,0.0,1.524,0.0,79.2,12.0,-2.0,3.0
-0.061,2.329,14.572,90.0,-6.409,8.0,73.0,29.8,8.0,48.0,90.0,79.8,180.94788,66.3717792,15.9994,54.8,3290.0,3235.2,981.8352,16.0,2.0,1.68,2.0,42.24,66.0,1.94,2.784,0.0,4.0,4.0,4.0,10.0,2.6,0.0,14.0,19.0,0.0,0.0,0.0,2.0,1.6,0.0,7.0,1.4,0.0,0.0,0.0,0.0,3.0,1.6,2.0,16.03966667,8.3216,0.0,0.464,0.0,83.4,12.0,0.0,0.0
-0.06,1.28,12.103,90.0,0.352,8.0,77.0,28.8,8.0,53.0,87.0,74.8,192.217,61.972368,15.9994,54.8,2739.0,2684.2,1214.256,16.0,2.0,1.68,2.0,37.44,66.0,1.54,2.884,0.0,4.0,4.0,4.0,7.0,2.4,0.0,14.0,23.0,0.0,0.0,0.0,2.0,1.2,0.0,5.0,1.6,0.0,0.0,0.0,0.0,2.8,0.96,2.0,11.162,2.4684,0.0,0.0,0.0,91.0,12.0,-2.0,4.0
-0.058,2.262,10.023,90.0,-3.248,5.0,25.0,10.8,8.0,52.0,87.0,77.0,54.938045,12.8754384,15.9994,54.8,2348.0,2293.2,901.776,16.0,2.0,0.64,2.0,21.92,66.0,1.89,2.782,0.0,4.0,4.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,2.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.2,1.44,2.0,8.995017241,0.729006897,0.0,1.524,9.92e-05,83.8,12.0,-2.0,3.0
-0.053,1.024,12.386,90.0,-0.43,8.0,78.0,27.0,8.0,63.0,87.0,81.6,195.084,57.121632,15.9994,54.8,2041.4,1986.6,725.232,16.0,2.0,1.44,2.0,29.52,66.0,1.26,2.956,1.0,4.0,4.0,4.0,10.0,3.8,0.0,14.0,24.0,1.0,0.32,0.0,3.0,1.8,0.0,1.0,0.2,0.0,0.0,0.0,0.0,2.2,0.32,2.0,12.902,4.5564,0.0,0.0,0.0,85.4,12.0,-2.0,4.0
-0.048,1.208,9.724,90.0,-3.858,8.0,44.0,19.2,8.0,56.0,87.0,75.6,101.07,30.663504,15.9994,54.8,2607.0,2552.2,1014.096,16.0,2.0,1.2,2.0,33.12,66.0,1.53,2.886,1.0,4.0,4.0,4.0,8.0,3.0,0.0,0.0,10.0,1.0,0.32,0.0,2.0,1.2,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.4,0.64,2.0,10.229,1.3488,0.0,0.0,0.190526304,91.0,12.0,-2.0,4.0
-0.047,1.267,15.027,90.0,-0.245,8.0,83.0,30.2,8.0,56.0,87.0,80.6,208.9804,66.732384,15.9994,54.8,2607.0,2552.2,777.536,16.0,2.0,1.68,2.0,38.88,66.0,1.42,2.908,1.0,4.0,4.0,4.0,10.0,3.4,0.0,14.0,29.0,1.0,0.32,0.0,3.0,1.8,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.6,0.72,2.0,14.755,7.278,0.0,0.0,0.0,48.4,12.0,-2.0,3.0
-0.046,2.423,15.692,90.0,-5.978,8.0,83.0,36.0,8.0,48.0,87.0,79.0,208.9804,85.9030752,15.9994,54.8,3290.0,3235.2,996.096,16.0,2.0,1.92,2.0,44.64,66.0,1.94,2.768,0.0,4.0,4.0,4.0,10.0,2.6,0.0,14.0,29.0,0.0,0.0,0.0,3.0,1.8,0.0,7.0,1.4,0.0,0.0,0.0,0.0,3.2,1.52,2.0,15.677,7.8864,0.0,0.0,0.0,55.4,12.0,-2.0,3.0
-0.046,1.406,14.08,90.0,-6.395,8.0,80.0,25.6,8.0,49.0,87.0,76.2,200.59,56.189256,15.9994,54.8,2180.0,2125.2,665.7024,16.0,2.0,1.44,2.0,33.36,66.0,1.78,2.796,1.0,4.0,4.0,4.0,10.0,3.0,0.0,14.0,26.0,1.0,0.32,0.0,2.0,1.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.4,1.44,2.0,12.74851724,4.995627586,0.0,0.0,0.0,86.2,12.0,-2.0,4.0
-0.039,1.381,11.06,90.0,-5.64,8.0,44.0,19.6,8.0,56.0,87.0,77.2,101.07,32.268288,15.9994,54.8,2607.0,2552.2,765.6736,16.0,2.0,1.2,2.0,32.64,66.0,1.79,2.834,1.0,4.0,4.0,4.0,10.0,3.4,0.0,0.0,12.0,1.0,0.32,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.0,0.8,2.0,10.957,2.2224,0.0,0.0,0.0,84.8,12.0,-2.0,4.0
-0.036,1.083,10.05,90.0,-3.845,8.0,45.0,19.4,8.0,59.0,87.0,76.2,102.9055,31.104024,15.9994,54.8,2237.0,2182.2,925.296,16.0,2.0,1.2,2.0,32.16,66.0,1.53,2.902,1.0,4.0,4.0,4.0,8.0,3.2,0.0,0.0,10.0,1.0,0.32,0.0,2.0,1.2,0.0,2.0,0.8,0.0,0.0,0.0,0.0,2.2,0.32,2.0,10.255,1.38,0.0,0.0,0.190526304,97.2,12.0,-2.0,4.0
-0.034,0.733,11.993,90.0,-0.639,8.0,78.0,26.2,8.0,63.0,87.0,77.6,195.084,54.391488,15.9994,54.8,2041.4,1986.6,789.4968,16.0,2.0,1.44,2.0,32.64,66.0,1.54,2.9,1.0,4.0,4.0,4.0,10.0,3.8,0.0,14.0,24.0,1.0,0.48,0.0,2.0,1.2,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.8,0.32,2.0,10.681,1.8912,0.0,0.0,0.0,97.2,12.0,-2.0,5.0
-0.034,1.923,13.594,90.0,-4.124,8.0,74.0,29.8,8.0,51.0,87.0,79.4,183.84,65.664288,15.9994,54.8,3695.0,3640.2,1096.9456,16.0,2.0,1.68,2.0,40.56,66.0,1.39,2.946,0.0,4.0,4.0,4.0,10.0,2.8,0.0,14.0,20.0,0.0,0.0,0.0,3.0,1.8,0.0,6.0,1.2,0.0,0.0,0.0,0.0,3.0,1.2,2.0,14.985,7.056,0.0,0.0,0.0,86.2,12.0,-2.0,3.0
-0.03,1.927,10.017,90.0,-6.148,8.0,74.0,25.4,8.0,51.0,87.0,75.2,183.84,51.692928,15.9994,54.8,3695.0,3640.2,1186.3608,16.0,2.0,1.44,2.0,38.88,66.0,1.54,2.916,1.0,4.0,4.0,4.0,10.0,2.8,0.0,14.0,20.0,1.0,0.32,0.0,2.0,1.2,0.0,6.0,1.2,0.0,0.0,0.0,0.0,2.6,1.36,2.0,10.887,2.1384,0.0,0.0,0.0,98.0,12.0,-2.0,5.0
-0.029,1.805,11.227,90.0,2.486,5.0,76.0,21.0,8.0,57.0,87.0,78.0,190.23,56.168864,15.9994,54.8,3306.0,3251.2,1330.656,16.0,2.0,1.28,2.0,23.52,66.0,1.4,2.912,0.0,4.0,4.0,4.0,6.0,1.2,0.0,14.0,22.0,0.0,0.0,0.0,5.0,2.2,0.0,4.0,0.8,0.0,0.0,0.0,0.0,3.0,1.2,2.0,9.7155,1.7498,0.0,1.524,0.0,79.2,12.0,-2.0,3.0
-0.026,1.539,13.731,90.0,-1.994,8.0,75.0,30.0,8.0,54.0,87.0,80.0,186.207,66.232368,15.9994,54.8,3459.0,3404.2,1021.4256,16.0,2.0,1.68,2.0,37.92,66.0,1.54,2.854,0.0,4.0,4.0,4.0,10.0,3.0,0.0,14.0,21.0,0.0,0.0,0.0,3.0,1.8,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.8,0.96,2.0,14.706,6.7416,0.0,0.0,0.0,79.2,12.0,-2.0,3.0
-0.023,1.346,11.774,90.0,-0.955,8.0,76.0,28.6,8.0,53.0,87.0,74.2,190.23,61.495488,15.9994,54.8,3306.0,3251.2,1350.336,16.0,2.0,1.68,2.0,38.16,66.0,1.54,2.884,0.0,4.0,4.0,4.0,6.0,2.2,0.0,14.0,22.0,0.0,0.0,0.0,2.0,1.2,0.0,5.0,1.8,0.0,0.0,0.0,0.0,3.0,1.2,2.0,11.138,2.4396,0.0,0.0,0.0,84.8,12.0,-2.0,7.0
-0.016,1.266,11.062,90.0,-5.935,8.0,45.0,19.8,8.0,59.0,87.0,77.8,102.9055,32.708808,15.9994,54.8,2237.0,2182.2,676.8192,16.0,2.0,1.2,2.0,31.68,66.0,1.79,2.85,1.0,4.0,4.0,4.0,10.0,3.6,0.0,0.0,12.0,1.0,0.32,0.0,2.0,1.2,0.0,2.0,0.4,0.0,0.0,0.0,0.0,1.8,0.72,2.0,10.983,2.2536,0.0,0.0,0.0,91.0,12.0,-2.0,4.0
-0.011,1.509,11.862,90.0,-1.121,8.0,76.0,35.0,8.0,54.0,87.0,74.4,190.23,82.665168,15.9994,54.8,3459.0,3404.2,1597.296,16.0,2.0,1.92,2.0,39.12,66.0,1.54,2.884,0.0,4.0,4.0,4.0,6.0,2.2,0.0,14.0,22.0,0.0,0.0,0.0,2.0,1.2,0.0,5.0,1.8,0.0,0.0,0.0,0.0,3.0,1.2,2.0,11.212,2.5284,0.0,0.0,0.0,84.8,12.0,-2.0,7.0
-0.009,1.338,11.12,90.0,-4.938,8.0,76.0,25.2,8.0,55.0,87.0,74.6,190.23,52.566144,15.9994,54.8,3306.0,3251.2,1201.776,16.0,2.0,1.44,2.0,34.56,66.0,1.61,2.87,0.0,4.0,4.0,4.0,6.0,2.4,0.0,14.0,22.0,0.0,0.0,0.0,2.0,1.2,0.0,4.0,1.6,0.0,0.0,0.0,0.0,2.8,0.96,2.0,10.427,1.5864,0.0,0.0,0.675412096,91.8,12.0,-2.0,3.0
-0.007,0.943,11.719,90.0,0.624,8.0,77.0,29.2,8.0,59.0,87.0,76.0,192.217,63.149688,15.9994,54.8,2739.0,2684.2,1167.936,16.0,2.0,1.68,2.0,36.24,66.0,1.24,2.96,1.0,4.0,4.0,4.0,8.0,3.0,0.0,14.0,23.0,1.0,0.32,0.0,2.0,1.2,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.4,0.48,2.0,11.033,2.3136,0.0,0.0,0.0,97.2,12.0,-2.0,3.0
-0.007,0.943,11.719,90.0,0.624,8.0,77.0,29.2,8.0,59.0,87.0,76.0,192.217,63.149688,15.9994,54.8,2739.0,2684.2,1167.936,16.0,2.0,1.68,2.0,36.24,66.0,1.24,2.96,1.0,4.0,4.0,4.0,8.0,3.0,0.0,14.0,23.0,1.0,0.32,0.0,2.0,1.2,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.4,0.48,2.0,11.033,2.3136,0.0,0.0,0.0,97.2,12.0,-2.0,3.0
-0.004,0.93,11.681,90.0,0.096,8.0,45.0,22.8,8.0,59.0,87.0,75.8,102.9055,41.714928,15.9994,54.8,2237.0,2182.2,1047.456,16.0,2.0,1.44,2.0,36.48,66.0,1.16,2.976,1.0,4.0,4.0,4.0,8.0,3.2,0.0,0.0,9.0,1.0,0.48,0.0,2.0,1.2,0.0,2.0,0.8,0.0,0.0,0.0,0.0,2.4,0.48,2.0,10.919,2.1768,0.0,0.0,0.0,97.2,12.0,-2.0,3.0
0.001,0.294,14.04,90.0,-12.339,8.0,76.0,34.0,8.0,39.0,87.0,71.4,190.23,79.508448,15.9994,54.8,3306.0,3251.2,1029.216,16.0,2.0,1.92,2.0,47.76,66.0,2.18,2.756,0.0,4.0,4.0,4.0,6.0,1.2,0.0,14.0,22.0,0.0,0.0,0.0,2.0,1.2,0.0,4.0,0.8,0.0,0.0,0.0,0.0,2.0,0.8,2.0,15.105,7.606,0.0,0.0,0.0,91.0,12.0,-2.0,3.0
0.006,1.529,9.833,90.0,-5.095,8.0,75.0,25.2,8.0,54.0,87.0,74.6,186.207,51.1539348,15.9994,54.8,3459.0,3404.2,1228.176,16.0,2.0,1.44,2.0,34.8,66.0,1.56,2.82,0.0,4.0,4.0,4.0,7.0,2.4,0.0,14.0,21.0,0.0,0.0,0.0,2.0,1.2,0.0,5.0,1.6,0.0,0.0,0.0,0.0,2.8,0.96,2.0,10.443,1.6848,0.0,0.0,0.495510784,84.8,12.0,-2.0,4.0
0.011,1.315,8.518,90.0,-6.907,3.0,45.0,14.4,8.0,1.0,87.0,64.2,102.9055,28.534624,15.9994,54.8,2237.0,2182.2,666.3928,16.0,2.0,0.96,2.0,33.12,66.0,2.46,2.716,1.0,4.0,4.0,4.0,8.0,1.6,0.0,0.0,9.0,1.0,0.48,0.0,2.0,1.2,0.0,2.0,0.4,0.0,0.0,0.0,0.0,2.0,0.4,2.0,11.50966667,2.8856,0.0,0.0,0.0,98.0,12.0,0.0,0.0
0.011,1.315,8.518,90.0,-6.907,3.0,45.0,14.4,8.0,1.0,87.0,64.2,102.9055,28.534624,15.9994,54.8,2237.0,2182.2,666.3928,16.0,2.0,0.96,2.0,33.12,66.0,2.46,2.716,1.0,4.0,4.0,4.0,8.0,1.6,0.0,0.0,9.0,1.0,0.48,0.0,2.0,1.2,0.0,2.0,0.4,0.0,0.0,0.0,0.0,2.0,0.4,2.0,11.50966667,2.8856,0.0,0.0,0.0,98.0,12.0,0.0,0.0
0.018,1.042,10.077,90.0,-4.105,8.0,78.0,25.8,8.0,58.0,87.0,76.4,195.084,53.8723684,15.9994,54.8,2041.4,1986.6,887.952,16.0,2.0,1.44,2.0,31.2,66.0,1.56,2.896,1.0,4.0,4.0,4.0,9.0,3.2,0.0,14.0,24.0,1.0,0.32,0.0,2.0,1.2,0.0,3.0,0.8,0.0,0.0,0.0,0.0,2.2,0.32,2.0,10.516,1.8016,0.0,0.0,0.495510784,91.0,12.0,-2.0,4.0
0.022,1.978,11.893,90.0,-1.385,8.0,74.0,26.2,8.0,51.0,87.0,79.2,183.84,54.423072,15.9994,54.8,3695.0,3640.2,1122.096,16.0,2.0,1.44,2.0,35.76,66.0,1.26,2.972,0.0,4.0,4.0,4.0,10.0,2.8,0.0,14.0,20.0,0.0,0.0,0.0,3.0,1.8,0.0,6.0,1.2,0.0,0.0,0.0,0.0,3.0,1.2,2.0,13.108,4.8036,0.0,0.0,0.0,86.2,12.0,-2.0,3.0
0.027,1.157,14.589,90.0,-4.385,8.0,83.0,37.0,8.0,63.0,87.0,82.0,208.9804,89.295744,15.9994,54.8,2041.4,1986.6,596.544,16.0,2.0,1.92,2.0,36.48,66.0,1.42,2.924,1.0,4.0,4.0,4.0,10.0,3.8,0.0,14.0,29.0,1.0,0.32,0.0,3.0,1.8,0.0,1.0,0.2,0.0,0.0,0.0,0.0,2.2,0.32,2.0,15.057,7.1572,0.0,0.0,0.0,54.6,12.0,-2.0,5.0
0.036,1.108,11.671,90.0,-0.138,8.0,45.0,22.6,8.0,56.0,87.0,75.2,102.9055,41.274408,15.9994,54.8,2607.0,2552.2,1136.256,16.0,2.0,1.44,2.0,37.44,66.0,1.24,2.96,1.0,4.0,4.0,4.0,8.0,3.0,0.0,0.0,9.0,1.0,0.48,0.0,2.0,1.2,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.6,0.72,2.0,10.893,2.1456,0.0,0.0,0.0,91.0,12.0,-2.0,3.0
0.037,2.347,12.59,90.0,-8.016,8.0,78.0,35.0,8.0,48.0,87.0,74.4,195.084,82.5679392,15.9994,54.8,3290.0,3235.2,1253.232,16.0,2.0,1.92,2.0,41.76,66.0,1.94,2.82,1.0,4.0,4.0,4.0,9.0,2.4,0.0,14.0,24.0,1.0,0.32,0.0,2.0,1.2,0.0,7.0,1.6,0.0,0.0,0.0,0.0,3.0,1.6,2.0,12.091,3.5832,0.0,0.0,0.0,98.0,12.0,-2.0,4.0
0.038,0.676,10.664,90.0,-2.603,8.0,79.0,26.2,8.0,61.0,87.0,77.6,196.966569,54.49397408,15.9994,54.8,1728.0,1673.2,709.3752,16.0,2.0,1.44,2.0,30.72,66.0,1.53,2.954,1.0,4.0,4.0,4.0,10.0,3.6,0.0,14.0,25.0,1.0,0.32,0.0,2.0,1.2,0.0,2.0,0.4,0.0,0.0,0.0,0.0,1.8,0.32,2.0,10.867,2.3332,0.0,0.0,0.190526304,97.2,12.0,-2.0,3.0
0.039,1.77,12.131,90.0,-5.914,8.0,46.0,22.4,8.0,50.0,87.0,74.6,106.42,40.891488,15.9994,54.8,2896.0,2841.2,1107.468,16.0,2.0,1.44,2.0,38.64,66.0,1.28,2.936,2.0,4.0,4.0,4.0,10.0,3.0,0.0,0.0,10.0,1.0,0.32,0.0,2.0,1.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.4,1.44,2.0,11.483,2.8536,0.0,0.0,0.0,98.0,12.0,-2.0,4.0
0.041,0.927,11.742,90.0,-2.828,8.0,46.0,19.4,8.0,58.0,87.0,76.2,106.42,32.0050548,15.9994,54.8,1828.05,1773.25,836.748,16.0,2.0,1.2,2.0,31.92,66.0,1.56,2.88,2.0,4.0,4.0,4.0,10.0,3.4,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,1.8,0.72,2.0,10.394,1.6064,0.0,0.0,0.495510784,91.0,12.0,-2.0,4.0
0.049,0.805,11.788,90.0,-0.931,8.0,46.0,19.6,8.0,61.0,87.0,76.8,106.42,31.947504,15.9994,54.8,1828.05,1773.25,827.148,16.0,2.0,1.2,2.0,31.44,66.0,1.53,2.886,2.0,4.0,4.0,4.0,10.0,3.6,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.2,0.0,2.0,0.4,0.0,0.0,0.0,0.0,1.6,0.64,2.0,10.409,1.6004,0.0,0.0,0.190526304,97.2,12.0,-2.0,4.0
0.059,2.015,11.738,90.0,-4.789,8.0,74.0,28.4,8.0,51.0,87.0,73.6,183.84,60.698688,15.9994,54.8,3695.0,3640.2,1486.176,16.0,2.0,1.68,2.0,42.24,66.0,1.24,2.976,1.0,4.0,4.0,4.0,7.0,2.2,0.0,14.0,20.0,1.0,0.32,0.0,2.0,1.2,0.0,6.0,1.8,0.0,0.0,0.0,0.0,3.2,1.44,2.0,11.375,2.724,0.0,0.0,0.0,91.8,12.0,-2.0,4.0
0.062,1.693,11.782,90.0,-1.793,4.0,78.0,21.2,8.0,63.0,87.0,78.2,195.084,57.86604944,15.9994,54.8,2041.4,1986.6,838.032,16.0,2.0,1.28,2.0,24.0,66.0,1.87,2.834,1.0,4.0,4.0,4.0,9.0,1.8,0.0,14.0,24.0,1.0,0.32,0.0,2.0,1.2,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.6,0.64,2.0,10.045,1.99,0.0,0.0,0.0,91.0,12.0,-2.0,4.0
0.071,1.154,10.235,90.0,-4.047,8.0,44.0,19.4,8.0,56.0,87.0,76.2,101.07,31.828128,15.9994,54.8,2607.0,2552.2,925.2408,16.0,2.0,1.2,2.0,35.04,66.0,1.54,2.884,1.0,4.0,4.0,4.0,10.0,3.4,0.0,0.0,11.0,1.0,0.48,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.2,0.72,2.0,10.379,1.5288,0.0,0.0,0.0,91.0,12.0,-2.0,5.0
0.072,1.954,11.119,90.0,1.369,5.0,44.0,14.6,8.0,56.0,87.0,77.8,101.07,27.637664,15.9994,54.8,2607.0,2552.2,1162.896,16.0,2.0,0.96,2.0,24.16,66.0,1.4,2.912,1.0,4.0,4.0,4.0,7.0,1.4,0.0,0.0,8.0,1.0,0.32,0.0,5.0,2.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,3.0,1.2,2.0,9.5995,1.5642,0.0,1.524,0.0,79.2,12.0,-2.0,3.0
